CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction
25345,51.0,Female,7,26,2,,Basic,Annual,710.0,1
15543,,Female,40,9,6,12.0,Basic,Quarterly,,27
14311,,Male,51,22,7,5.0,Premium,Quarterly,735.0,26
17456,51.0,FEMALE,53,14,7,4.0,Standard,Annual,,28
28774,46.0,Male,28,2,7,17.0,basic,QUARTERLY,,13
53092,21.0,Male,46,24,7,18.0,Standard,Monthly,767.0,1
42799,61.0,Male,9,28,1,22.0,Basic,Quarterly,531.0,23
8719,55.0,F,39,2,0,1.0,premium,Quarterly,869.0,17
9680,42.0,Male,54,15,8,11.0,Basic,Annual,591.0,8
46392,61.0,Male,57,19,7,19.0,Premium,Annual,200.0,29
22611,36.0,Male,20,16,3,21.0,Premium,Monthly,347.0,29
43111,,Female,51,20,10,16.0,Standard,Monthly,759.0,3
37508,62.0,Female,1,22,8,20.0,Standard,Quarterly,403.0,20
33559,22.0,Male,37,26,0,14.0,Premium,Quarterly,173.0,13
21007,29.0,Male,10,25,4,20.0,Standard,Quarterly,432.0,1
8798,50.0,Female,8,14,4,19.0,Premium,Quarterly,689.0,28
13244,50.0,Male,27,30,0,,Basic,Monthly,912.0,7
11101,53.0,Female,40,21,10,15.0,Standard,Quarterly,350.0,4
21762,19.0,Female,3,17,6,17.0,Standard,QUARTERLY,722.0,11
928,56.0,Male,10,7,2,6.0,Premium,Annual,204.0,24
40285,58.0,Male,36,1,2,8.0,Basic,Quarterly,260.0,28
32366,60.0,Male,57,26,1,19.0,Premium,Quarterly,572.0,20
29527,51.0,Female,52,14,2,20.0,Basic,Quarterly,190.0,10
32256,64.0,Male,43,21,9,20.0,Premium,Quarterly,995.0,17
64030,32.0,Female,57,5,6,26.0,Basic,Annual,939.0,18
49518,43.0,Female,4,1,9,10.0,Premium,Annual,531.0,5
1367,34.0,Male,21,7,10,23.0,Standard,Quarterly,150.0,14
49579,48.0,Male,26,24,7,27.0,Basic,Monthly,413.0,11
59876,54.0,Female,31,27,5,,Standard,Annual,124.0,8
56648,49.0,Female,4,27,2,23.0,Standard,Monthly,879.0,1
47774,48.0,Male,46,5,5,20.0,Basic,Monthly,443.0,14
48637,49.0,Female,34,26,7,27.0,Standard,Annual,484.0,13
26196,,Female,18,21,10,8.0,Basic,Monthly,993.0,8
32699,58.0,Male,3,14,3,24.0,Standard,Annual,388.0,5
63760,34.0,Male,58,5,6,25.0,Basic,Monthly,816.0,21
9943,33.0,Female,21,26,1,21.0,Basic,Quarterly,518.0,9
7176,36.0,Female,33,10,9,4.0,Standard,Quarterly,340.0,28
48768,44.0,Male,24,27,9,21.0,Premium,Monthly,153.0,11
52638,64.0,Female,25,4,5,8.0,Premium,Quarterly,799.0,1
53335,37.0,M,40,30,8,17.0,Standard,Quarterly,157.0,25
5604,31.0,Female,33,27,8,3.0,Standard,Quarterly,623.0,11
46494,32.0,Male,44,18,8,26.0,Standard,Annual,127.0,17
7790,61.0,F,4,4,8,0.0,Basic,Annual,,28
4183,42.0,Female,11,10,1,15.0,Premium,Quarterly,534.0,23
9045,59.0,Male,51,22,8,14.0,Basic,Annual,452.0,13
2154,,Female,8,5,7,,Basic,Annual,585.0,17
38532,50.0,Male,39,8,4,13.0,Premium,Annual,,21
12416,29.0,Female,36,7,0,,Standard,Annual,509.0,19
57964,59.0,Female,35,12,6,,Standard,Annual,404.0,17
59805,58.0,Female,44,19,0,24.0,Premium,Quarterly,356.0,27
23910,21.0,Female,58,11,1,13.0,basic,Quarterly,905.0,6
43419,51.0,Male,31,6,1,20.0,Premium,Annual,580.0,5
57667,65.0,Male,51,17,10,23.0,Premium,Monthly,624.0,18
48204,34.0,M,30,10,5,27.0,Standard,Annual,963.0,27
9402,33.0,Male,53,22,1,21.0,Standard,Annual,327.0,10
56727,41.0,Female,37,25,8,19.0,Basic,Annual,895.0,17
41520,50.0,F,45,26,5,,Basic,Annual,344.0,3
40493,60.0,Male,52,6,0,2.0,Standard,Quarterly,,1
45119,50.0,Female,7,19,10,23.0,Standard,Quarterly,607.0,27
38351,23.0,Male,14,13,9,,Premium,Quarterly,477.0,6
42280,26.0,Female,7,21,2,28.0,Premium,ANNUAL,764.0,14
63309,23.0,Male,56,26,9,26.0,Basic,Monthly,658.0,5
42921,59.0,Female,48,13,10,19.0,Basic,Annual,926.0,3
16535,19.0,Female,52,15,9,11.0,Basic,Quarterly,686.0,14
37228,61.0,Female,54,9,9,22.0,Premium,Monthly,214.0,26
46949,,Female,45,15,5,16.0,Basic,Monthly,468.0,14
6460,53.0,Male,3,6,3,4.0,Standard,Monthly,612.0,16
24182,34.0,Female,22,13,6,27.0,Premium,Quarterly,489.0,4
33321,26.0,Male,47,14,1,29.0,Standard,ANNUAL,462.0,13
16019,,Female,51,8,5,4.0,Basic,Monthly,478.0,15
62573,47.0,Female,32,4,0,24.0,Premium,Monthly,803.0,2
12987,21.0,Female,47,10,5,,Standard,Quarterly,125.0,5
14098,55.0,Male,49,23,5,14.0,Standard,Monthly,,19
45475,49.0,male,53,5,0,26.0,Premium,Annual,337.0,18
29173,30.0,Male,38,5,2,22.0,Premium,Annual,261.0,11
17109,48.0,Female,14,24,9,7.0,Premium,Quarterly,,1
21047,48.0,Female,9,6,8,20.0,Standard,Monthly,543.0,29
2736,37.0,Female,57,19,6,0.0,Basic,Quarterly,142.0,1
38353,60.0,M,24,20,9,24.0,Standard,Annual,814.0,19
567,61.0,Female,3,16,10,15.0,Standard,Quarterly,158.0,7
42258,31.0,Male,4,25,7,4.0,Premium,Monthly,494.0,26
52468,60.0,Female,26,13,1,22.0,Standard,Monthly,986.0,19
33657,65.0,Male,29,9,8,25.0,Basic,Monthly,731.0,22
4532,,Male,15,2,1,23.0,Standard,MONTHLY,631.0,30
1471,35.0,Female,25,27,7,27.0,Standard,quarterly,293.0,11
17762,28.0,Female,32,6,6,16.0,Standard,Quarterly,148.0,25
37216,53.0,Male,37,11,10,11.0,Basic,Monthly,797.0,8
9236,60.0,Female,11,13,5,4.0,Premium,Quarterly,653.0,23
15021,35.0,MALE,12,1,9,,Standard,Monthly,,4
53788,,Female,30,23,9,,Premium,Quarterly,,5
18132,63.0,Male,60,23,1,8.0,Premium,Quarterly,,7
12188,42.0,female,29,2,6,,Standard,Quarterly,734.0,13
44438,45.0,Female,23,15,0,8.0,Basic,Monthly,260.0,10
2853,,Female,19,25,2,23.0,Premium,Annual,380.0,25
7587,20.0,Female,52,5,3,13.0,Standard,Annual,495.0,17
35701,21.0,male,29,20,7,,Premium,Quarterly,863.0,16
624,59.0,Female,51,1,6,26.0,Basic,Monthly,363.0,18
59083,53.0,M,3,4,6,26.0,Standard,Monthly,707.0,11
30686,52.0,Female,44,1,1,9.0,Premium,Annual,,12
17963,39.0,Female,35,5,9,4.0,Standard,Monthly,498.0,8
55225,55.0,Female,7,20,1,29.0,Standard,Annual,484.0,13
284,56.0,Male,35,15,4,18.0,Standard,Monthly,940.0,1
22754,52.0,Male,16,11,3,18.0,Premium,Quarterly,942.0,27
143,,Male,10,9,1,,Premium,Annual,888.0,28
47431,40.0,Female,49,6,10,26.0,Basic,Annual,,19
36286,51.0,Male,25,27,9,5.0,Basic,Annual,458.0,2
14540,54.0,Female,8,25,7,5.0,Basic,Annual,,28
35364,25.0,Female,27,1,0,25.0,Premium,Quarterly,805.0,14
55615,65.0,Male,8,4,10,1.0,Premium,Quarterly,344.0,23
25771,64.0,Male,59,21,0,22.0,Standard,Quarterly,247.0,26
14068,24.0,Male,12,5,2,18.0,Basic,ANNUAL,849.0,3
805,55.0,Male,1,4,7,,Standard,Monthly,919.0,5
1766,27.0,Female,27,8,1,5.0,Premium,Annual,918.0,22
18671,49.0,Female,34,27,10,26.0,Premium,Monthly,871.0,1
22176,21.0,Female,23,13,9,29.0,Premium,Quarterly,,6
9774,33.0,Female,56,15,2,21.0,STANDARD,Monthly,864.0,24
39412,41.0,Female,19,24,0,0.0,Standard,Annual,517.0,20
5730,36.0,Female,45,16,1,28.0,Basic,Quarterly,405.0,10
61401,54.0,Male,29,25,10,19.0,Basic,Annual,367.0,3
19246,56.0,Male,4,30,10,8.0,Premium,Quarterly,,25
47687,,female,43,10,9,,Basic,Annual,809.0,17
3222,53.0,Female,59,19,6,13.0,Basic,Quarterly,261.0,9
42031,48.0,Male,47,13,0,19.0,Premium,Annual,,2
21930,27.0,Male,54,4,5,23.0,Basic,Annual,409.0,23
63841,53.0,Male,57,15,5,28.0,Premium,Quarterly,383.0,18
52527,61.0,Female,58,6,9,24.0,Standard,ANNUAL,278.0,15
51076,34.0,Male,41,8,5,27.0,Basic,Monthly,402.0,17
30865,27.0,Female,38,10,3,14.0,standard,Annual,636.0,25
23070,42.0,Female,18,14,10,19.0,Standard,Monthly,381.0,29
47731,51.0,Female,34,16,10,18.0,Basic,Quarterly,644.0,14
9878,42.0,Female,5,22,10,25.0,Premium,Quarterly,713.0,15
57873,40.0,Female,24,19,6,16.0,Premium,Quarterly,842.0,16
60196,61.0,Female,41,13,10,29.0,Premium,Monthly,170.0,3
7032,60.0,Male,42,19,5,,Standard,quarterly,845.0,22
53281,31.0,Female,26,2,10,21.0,Standard,Quarterly,731.0,24
15475,36.0,Female,16,5,9,27.0,Standard,Annual,516.0,21
14905,28.0,Female,11,12,8,1.0,STANDARD,Monthly,724.0,3
12423,37.0,Male,52,29,9,13.0,Basic,Monthly,,11
7450,53.0,Male,40,27,2,,Standard,Quarterly,118.0,1
48287,26.0,Male,60,27,9,17.0,Premium,Annual,969.0,17
13792,46.0,Male,27,21,0,24.0,Basic,Quarterly,,4
7496,28.0,Female,16,9,2,17.0,Basic,Annual,289.0,2
22222,20.0,Female,41,30,10,30.0,Premium,Annual,741.0,16
24958,41.0,Female,20,9,8,7.0,Premium,Quarterly,890.0,22
25755,25.0,Female,11,6,10,20.0,Basic,Quarterly,861.0,21
61709,43.0,Male,37,2,10,,Basic,Annual,555.0,15
19853,54.0,F,52,14,2,7.0,Premium,Quarterly,239.0,22
53583,27.0,F,6,29,4,,Premium,Monthly,690.0,24
9602,25.0,Male,60,14,3,16.0,Standard,Annual,241.0,9
4506,52.0,FEMALE,33,21,10,28.0,Premium,Quarterly,849.0,4
63210,40.0,Female,16,18,3,29.0,Standard,Quarterly,481.0,18
37606,51.0,Male,35,16,10,21.0,Basic,Quarterly,887.0,8
7127,34.0,Female,53,9,5,13.0,Premium,Annual,669.0,24
54449,44.0,Male,9,2,0,4.0,Premium,annual,209.0,24
25859,,Female,42,28,10,19.0,Premium,Quarterly,,25
3932,34.0,Female,44,16,5,29.0,Premium,quarterly,401.0,11
40191,45.0,MALE,7,3,8,2.0,Basic,Monthly,593.0,30
40947,42.0,Male,9,15,3,24.0,Premium,Annual,,22
57752,24.0,Female,60,16,6,27.0,Premium,Quarterly,590.0,22
2134,35.0,Female,13,15,9,26.0,Premium,Quarterly,587.0,19
39389,45.0,Male,40,3,9,20.0,Basic,Annual,108.0,2
40660,19.0,Male,8,15,7,21.0,PREMIUM,Quarterly,436.0,15
48713,62.0,Male,48,4,4,30.0,Premium,Quarterly,649.0,9
27759,37.0,Female,7,29,8,25.0,Standard,Quarterly,163.0,30
36648,,Male,20,11,9,11.0,Standard,Annual,,30
52543,19.0,Female,21,9,0,27.0,Basic,Monthly,915.0,9
27549,60.0,Female,42,30,0,0.0,Premium,Monthly,881.0,28
24980,36.0,Male,13,18,8,30.0,Standard,quarterly,938.0,24
31525,19.0,Male,2,26,4,21.0,Basic,ANNUAL,601.0,23
56332,56.0,Female,58,7,7,22.0,Premium,Annual,840.0,1
42755,30.0,Female,15,29,6,19.0,Premium,Quarterly,,9
37120,18.0,Female,50,20,10,6.0,Basic,Annual,341.0,8
24424,33.0,Male,54,20,1,9.0,Premium,Annual,439.0,19
28631,32.0,female,29,10,0,10.0,Standard,Annual,,2
7363,60.0,Female,32,3,0,21.0,Basic,Quarterly,772.0,25
21112,63.0,M,50,18,0,4.0,Basic,Quarterly,,22
56967,59.0,Female,11,2,6,17.0,Premium,Quarterly,169.0,10
21563,22.0,Male,4,29,3,10.0,Standard,Annual,,18
31598,30.0,Male,24,20,7,1.0,Premium,Quarterly,331.0,28
57565,20.0,FEMALE,27,6,10,19.0,Basic,Annual,617.0,2
1611,57.0,Female,26,19,8,5.0,Premium,Monthly,702.0,6
56882,31.0,Female,22,5,9,30.0,basic,Quarterly,199.0,15
13729,19.0,Female,51,29,10,0.0,Premium,Monthly,894.0,20
6709,45.0,Female,34,1,2,0.0,Premium,Annual,213.0,10
5473,63.0,Male,2,19,2,13.0,Standard,Annual,358.0,25
21166,59.0,Female,14,29,10,20.0,Basic,Monthly,,13
49149,49.0,Female,43,5,9,22.0,Premium,ANNUAL,877.0,28
32707,37.0,Female,13,11,0,4.0,Standard,Monthly,451.0,1
27466,60.0,Female,23,29,1,22.0,Standard,Monthly,323.0,2
8371,58.0,FEMALE,42,29,9,28.0,Standard,Monthly,257.0,11
3220,28.0,Female,17,18,0,27.0,Standard,Annual,543.0,14
63456,65.0,Female,56,12,8,,Standard,Monthly,,7
22225,63.0,Female,25,10,0,13.0,Standard,Quarterly,252.0,29
31334,23.0,Female,38,14,6,20.0,Premium,Monthly,,3
30835,51.0,Male,10,22,10,,Premium,Monthly,251.0,7
61134,45.0,Male,48,22,8,,Standard,Quarterly,508.0,25
45215,22.0,Male,12,1,6,5.0,Standard,Monthly,666.0,27
24896,22.0,Male,13,2,1,12.0,Premium,Annual,871.0,11
21547,53.0,Male,54,29,0,3.0,Basic,Annual,618.0,14
41355,24.0,male,43,1,5,16.0,premium,Annual,898.0,3
21404,26.0,Female,19,24,7,25.0,Premium,Monthly,104.0,18
22171,23.0,Male,60,14,6,21.0,Standard,Quarterly,622.0,16
52474,65.0,Female,53,11,8,29.0,Basic,Annual,,25
5832,43.0,Female,3,28,5,30.0,Premium,Quarterly,151.0,9
61128,49.0,Female,18,15,1,26.0,Premium,Annual,274.0,17
31628,37.0,Female,59,14,4,22.0,Premium,Quarterly,404.0,12
34853,57.0,Female,18,11,3,21.0,Basic,Monthly,136.0,29
52006,31.0,Male,49,18,7,,Standard,Monthly,811.0,8
41749,53.0,Female,43,4,1,5.0,Standard,Quarterly,979.0,22
29625,28.0,Male,56,28,1,28.0,Premium,Monthly,220.0,26
53339,,Male,27,6,9,25.0,Standard,Quarterly,876.0,18
20333,,Female,47,22,10,16.0,Basic,Annual,559.0,24
26398,62.0,Female,55,27,5,17.0,Standard,Quarterly,,23
45857,64.0,Male,4,2,7,10.0,Basic,Monthly,767.0,11
58855,53.0,Female,49,9,7,30.0,Standard,Monthly,767.0,22
33343,54.0,Female,12,14,2,30.0,Standard,Monthly,400.0,12
52792,19.0,Female,46,27,1,27.0,Basic,QUARTERLY,120.0,29
19357,65.0,Female,20,28,7,17.0,Standard,Quarterly,978.0,22
9016,46.0,Male,20,10,7,24.0,PREMIUM,Quarterly,885.0,13
4882,31.0,Female,43,4,10,8.0,Standard,Monthly,473.0,25
34568,40.0,Male,27,26,7,26.0,Premium,Quarterly,931.0,3
2688,36.0,MALE,39,9,9,,BASIC,Quarterly,719.0,16
4316,53.0,Male,24,15,3,9.0,Premium,Annual,313.0,5
16698,19.0,Female,55,20,2,7.0,Premium,Monthly,787.0,8
29107,46.0,Female,60,24,7,26.0,Basic,Monthly,,6
63437,19.0,Female,17,23,9,27.0,Basic,Quarterly,,5
46790,46.0,Female,58,12,6,22.0,Premium,Quarterly,,24
44582,,Female,7,26,4,24.0,Premium,Quarterly,137.0,16
23304,27.0,female,30,27,10,0.0,Premium,Quarterly,623.0,11
41892,62.0,Female,44,1,10,10.0,Standard,Annual,900.0,7
3407,,Male,34,3,0,18.0,Basic,Annual,798.0,15
41813,45.0,Male,54,30,0,4.0,Premium,Annual,829.0,25
39772,55.0,Female,6,6,6,11.0,Standard,Annual,492.0,17
31752,59.0,Female,43,18,9,12.0,Premium,Monthly,663.0,23
40918,57.0,FEMALE,17,28,6,25.0,premium,Quarterly,135.0,2
15712,26.0,Female,56,21,8,0.0,Standard,ANNUAL,832.0,30
40313,25.0,Female,57,23,5,13.0,Premium,Annual,295.0,30
24824,46.0,Male,30,17,0,21.0,Premium,Annual,511.0,23
16733,42.0,male,34,27,10,14.0,basic,Monthly,409.0,3
16052,,Male,45,2,3,15.0,Standard,Quarterly,,29
29277,41.0,Female,10,24,10,25.0,STANDARD,Monthly,641.0,12
40216,29.0,Male,9,15,0,17.0,Basic,Annual,974.0,17
49415,37.0,Female,21,8,10,22.0,Premium,Annual,140.0,30
6083,57.0,Female,9,23,0,15.0,Basic,Monthly,164.0,7
56172,56.0,Female,37,5,2,29.0,Standard,Monthly,458.0,13
28586,,Male,45,1,10,30.0,Standard,Quarterly,563.0,16
12685,37.0,FEMALE,20,5,0,25.0,Standard,Quarterly,,10
4519,19.0,Male,20,29,5,15.0,Premium,Quarterly,834.0,13
9399,34.0,Female,11,23,0,,BASIC,ANNUAL,390.0,4
13853,63.0,Male,55,24,2,6.0,Premium,Annual,442.0,17
11512,30.0,Female,47,13,9,13.0,Premium,Monthly,,18
2187,34.0,Female,52,21,10,14.0,Premium,Quarterly,948.0,9
25001,36.0,Female,51,8,9,20.0,Standard,Monthly,497.0,6
3080,42.0,Male,52,12,5,7.0,Premium,Monthly,656.0,14
8974,30.0,Male,45,30,3,26.0,Premium,Quarterly,351.0,3
1010,,Male,32,11,8,30.0,Premium,Monthly,492.0,19
7103,42.0,Male,27,27,6,13.0,Standard,Monthly,349.0,7
35521,36.0,Female,11,15,4,1.0,Basic,Annual,874.0,24
28655,61.0,Male,30,21,8,0.0,Basic,Monthly,506.0,20
11645,65.0,Male,8,13,3,27.0,standard,Annual,507.0,7
51139,61.0,Female,41,9,7,30.0,Standard,Monthly,833.0,5
118,34.0,Male,28,7,8,7.0,Premium,Monthly,524.0,1
8541,65.0,Male,21,24,6,,Premium,Annual,608.0,19
1488,45.0,Female,34,5,8,21.0,Standard,Monthly,961.0,9
52027,30.0,Female,22,3,5,21.0,Premium,Monthly,993.0,20
33904,,M,53,11,10,14.0,Premium,Quarterly,842.0,23
44231,18.0,Male,56,21,10,25.0,Basic,Annual,758.0,20
63081,27.0,Female,52,6,9,24.0,Standard,Quarterly,342.0,7
58351,18.0,FEMALE,43,28,2,22.0,premium,ANNUAL,366.0,29
60450,,Male,56,20,5,27.0,Premium,Monthly,382.0,3
10815,43.0,Male,51,23,5,19.0,Standard,Annual,677.0,6
7184,19.0,Male,46,17,7,23.0,Premium,Annual,464.0,26
33018,64.0,Male,41,14,3,11.0,Basic,Quarterly,119.0,16
19445,37.0,Female,56,11,4,18.0,Premium,Quarterly,457.0,22
43445,,Male,33,16,10,1.0,Standard,Monthly,824.0,20
57675,26.0,Female,43,12,0,21.0,Standard,Monthly,489.0,13
50998,21.0,Female,50,25,7,24.0,Premium,QUARTERLY,453.0,29
52165,59.0,Female,31,14,8,21.0,Basic,Annual,907.0,2
29921,35.0,F,59,17,5,30.0,Standard,Quarterly,710.0,12
52675,44.0,Male,49,27,5,18.0,Standard,Monthly,478.0,2
49278,33.0,Male,31,14,8,18.0,Premium,Monthly,947.0,29
2821,59.0,Male,37,13,4,8.0,Premium,Annual,476.0,27
7273,60.0,Female,26,9,9,0.0,Basic,Monthly,202.0,23
15250,49.0,Male,56,26,1,3.0,Premium,Annual,282.0,22
56405,36.0,Female,40,28,6,16.0,Standard,Monthly,535.0,20
10473,54.0,Female,34,5,7,4.0,Basic,Monthly,845.0,24
11419,29.0,Female,9,27,8,26.0,Standard,Monthly,938.0,26
58514,48.0,F,6,11,7,26.0,Standard,Monthly,497.0,19
8046,62.0,Female,52,7,8,20.0,Standard,Annual,657.0,2
46591,21.0,Male,48,8,9,17.0,Basic,Monthly,277.0,21
40901,54.0,Female,55,4,5,29.0,Basic,Monthly,316.0,20
15693,39.0,Female,60,6,9,5.0,PREMIUM,Monthly,,13
44100,57.0,Female,32,12,6,9.0,Basic,Quarterly,,29
61473,26.0,Female,53,7,5,22.0,Standard,MONTHLY,931.0,23
6245,64.0,Male,9,23,8,12.0,Basic,Monthly,307.0,2
24377,37.0,Female,37,10,10,28.0,Standard,Quarterly,709.0,28
50879,47.0,M,30,2,6,24.0,Standard,Annual,427.0,18
22358,47.0,Female,18,18,5,22.0,Premium,Monthly,282.0,11
53138,53.0,FEMALE,36,20,5,22.0,Standard,Annual,761.0,15
11900,61.0,Female,52,18,9,11.0,Standard,Monthly,264.0,16
11073,18.0,Female,60,29,8,0.0,Basic,Annual,594.0,29
57857,65.0,Female,36,30,10,20.0,Standard,Annual,,27
46636,25.0,Female,49,5,9,16.0,Standard,Annual,,16
19581,25.0,Female,40,30,4,13.0,Basic,Monthly,973.0,14
30571,60.0,Female,43,25,4,30.0,Standard,Annual,845.0,10
51958,59.0,Female,24,26,7,23.0,Basic,Monthly,989.0,5
61042,26.0,Male,52,3,10,27.0,Basic,Quarterly,447.0,5
11470,48.0,Male,46,5,1,,Premium,Annual,101.0,11
20291,60.0,Male,56,21,4,14.0,Basic,Quarterly,780.0,20
52333,56.0,Male,40,28,8,17.0,Standard,MONTHLY,375.0,14
19128,20.0,M,60,17,0,22.0,Premium,Annual,780.0,12
13290,64.0,Female,41,12,5,1.0,basic,Annual,,16
26911,44.0,Female,22,22,8,1.0,Basic,Annual,643.0,25
11861,35.0,F,5,18,4,0.0,Basic,Annual,502.0,24
58835,51.0,Male,38,18,8,21.0,Standard,annual,762.0,15
62705,,F,14,7,7,27.0,Premium,Quarterly,112.0,16
24388,46.0,FEMALE,38,22,4,8.0,Basic,Monthly,260.0,30
61376,35.0,Female,54,8,5,27.0,Premium,Annual,672.0,30
10243,62.0,Female,28,3,2,23.0,Premium,ANNUAL,486.0,4
53692,55.0,Female,1,8,6,30.0,Basic,annual,370.0,10
38528,54.0,Male,58,8,1,6.0,Premium,Monthly,811.0,11
27832,61.0,Female,56,27,9,15.0,Premium,Quarterly,142.0,19
56363,,Female,48,11,5,17.0,Premium,Monthly,250.0,28
20339,45.0,Male,59,24,7,23.0,Standard,Annual,438.0,14
40211,,Male,11,28,8,1.0,Premium,Annual,230.0,17
40785,28.0,Female,55,1,7,11.0,Premium,Quarterly,973.0,7
19916,38.0,Male,57,24,3,,Basic,Monthly,856.0,3
6670,51.0,Female,2,7,4,23.0,Basic,QUARTERLY,122.0,3
32583,48.0,Female,48,28,1,13.0,Basic,Quarterly,177.0,7
55526,49.0,Female,57,17,2,27.0,Premium,Quarterly,358.0,21
25330,21.0,Female,34,14,8,17.0,PREMIUM,Quarterly,426.0,16
15611,34.0,Female,17,25,4,30.0,Standard,Quarterly,926.0,11
35474,26.0,Female,58,28,6,,Premium,Quarterly,971.0,25
54350,47.0,F,2,10,2,25.0,Basic,Annual,259.0,5
29255,51.0,MALE,36,30,4,8.0,Standard,quarterly,328.0,14
29379,27.0,male,41,25,10,13.0,Basic,Annual,599.0,22
60991,43.0,Female,36,23,9,26.0,Standard,Monthly,380.0,26
36348,35.0,Male,19,7,7,22.0,Standard,Monthly,404.0,11
31124,48.0,Female,39,9,7,0.0,Premium,Annual,,1
11501,33.0,Male,57,17,4,,Standard,Monthly,645.0,22
12867,44.0,Male,29,20,4,6.0,Standard,Annual,958.0,25
42417,45.0,Male,24,20,2,13.0,Basic,Quarterly,956.0,28
57830,28.0,Female,9,2,1,25.0,BASIC,Annual,276.0,11
29412,46.0,Female,35,28,2,28.0,Basic,Monthly,790.0,10
21172,30.0,Female,49,21,2,11.0,BASIC,Annual,340.0,6
15108,48.0,Female,2,27,4,5.0,Premium,Annual,336.0,2
32319,56.0,Female,42,3,6,22.0,Basic,Monthly,684.0,7
14972,24.0,Male,35,17,0,7.0,Basic,Annual,433.0,9
32624,27.0,M,37,5,8,14.0,BASIC,Annual,274.0,11
8977,54.0,F,37,3,9,24.0,Premium,Monthly,824.0,7
2446,30.0,Female,27,20,8,30.0,Premium,Quarterly,724.0,3
54275,18.0,Male,36,11,7,18.0,STANDARD,Monthly,770.0,1
35570,41.0,Female,19,9,5,24.0,Basic,Annual,,22
39832,36.0,F,22,4,1,23.0,Premium,Monthly,,14
57975,56.0,Female,43,21,6,22.0,Basic,Quarterly,477.0,4
53274,23.0,Male,45,3,9,,Standard,Annual,,25
10437,34.0,Female,53,23,1,4.0,BASIC,Monthly,847.0,21
50041,40.0,Female,26,18,5,20.0,Standard,Quarterly,128.0,28
62052,,Male,22,4,6,6.0,Premium,Annual,173.0,19
42897,20.0,Male,57,17,9,30.0,Basic,Annual,730.0,2
35699,,Male,15,18,5,16.0,basic,quarterly,,22
7290,40.0,Male,57,29,4,18.0,Premium,Quarterly,953.0,17
13817,30.0,Male,37,15,8,,Basic,Quarterly,742.0,20
13890,39.0,FEMALE,21,19,0,16.0,Standard,Annual,956.0,18
54523,59.0,Female,3,1,1,0.0,Basic,Annual,843.0,20
50623,52.0,Female,11,19,4,,Standard,Quarterly,185.0,21
45768,,Female,29,21,4,23.0,Standard,Annual,278.0,24
44957,53.0,Male,2,28,8,22.0,Standard,Quarterly,652.0,8
54095,60.0,Female,12,14,5,26.0,Standard,annual,420.0,29
34901,49.0,Male,20,2,4,19.0,Standard,Quarterly,212.0,10
33662,31.0,Female,53,14,2,0.0,Standard,Annual,724.0,27
13910,40.0,Male,33,19,5,,Standard,Quarterly,232.0,26
7250,61.0,Female,58,25,9,1.0,Standard,Annual,102.0,5
17841,,F,39,18,4,28.0,Premium,monthly,285.0,28
7000,46.0,Female,26,28,0,5.0,Standard,Quarterly,338.0,24
35339,35.0,F,46,15,8,4.0,Standard,Quarterly,465.0,27
20904,,Male,30,9,5,0.0,standard,Monthly,,16
49429,60.0,Male,56,7,8,19.0,BASIC,Monthly,434.0,14
22256,28.0,FEMALE,10,15,5,,Premium,Annual,120.0,26
34892,,Male,29,11,9,9.0,Premium,Quarterly,944.0,14
19578,59.0,Female,10,15,9,27.0,Premium,Quarterly,886.0,22
59986,29.0,Male,58,17,5,24.0,Basic,Quarterly,246.0,5
27584,64.0,F,45,8,1,0.0,Basic,Monthly,787.0,21
33239,58.0,Female,21,6,3,21.0,Premium,Annual,929.0,29
5139,24.0,Female,17,29,10,,Standard,Annual,235.0,21
62155,56.0,female,58,22,7,17.0,Premium,ANNUAL,,24
27792,20.0,Female,33,13,0,30.0,Premium,Annual,208.0,28
39891,57.0,Female,8,11,10,24.0,Premium,Annual,785.0,26
57642,63.0,Female,45,28,1,26.0,Standard,Quarterly,487.0,17
36634,46.0,Male,1,13,2,11.0,Basic,Annual,828.0,13
4059,60.0,Male,50,3,4,5.0,Premium,Monthly,247.0,14
53281,31.0,Female,26,2,10,21.0,Standard,Quarterly,731.0,24
38014,58.0,Male,13,9,6,13.0,Premium,Quarterly,,18
9509,23.0,male,35,14,4,8.0,Basic,Annual,753.0,23
40362,,Female,46,20,3,26.0,Standard,Quarterly,706.0,18
18864,20.0,Female,20,26,7,25.0,Basic,Quarterly,874.0,27
24469,41.0,Male,30,19,1,2.0,Basic,Monthly,958.0,27
1758,49.0,Male,22,1,10,19.0,Premium,Quarterly,764.0,30
15556,38.0,Male,55,18,1,,Premium,Quarterly,,29
36039,59.0,Female,50,14,1,6.0,Standard,Quarterly,876.0,13
34185,39.0,Male,45,17,0,,Basic,Monthly,,28
37130,50.0,Female,43,29,3,13.0,Basic,QUARTERLY,524.0,13
10734,24.0,Male,20,21,1,1.0,Premium,Monthly,921.0,27
16798,,Male,59,24,7,19.0,Basic,Monthly,615.0,26
56380,65.0,Female,46,3,4,10.0,Premium,Monthly,837.0,20
54665,37.0,Female,46,17,0,29.0,Basic,Monthly,484.0,18
49469,,M,31,22,8,23.0,Premium,Annual,,19
